,danceability,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,Date
262,269017.8320497999,255452.98123110368,142734.67103049476,193434.4490410701,0.0,62552.88752197253,298658.5021181787,183627.37630776552,162851.93954811103,09/11/2009
263,231890.93667641122,195346.39741202042,141123.88730823717,119890.50500106497,0.0,288847.1570867555,277061.2963864922,194354.19674548105,169426.19940936237,2009
264,205110.88099724564,245435.21726125645,66619.12976680158,132379.09927200922,334.6520751814997,62552.88752197253,210418.49012871683,188214.3122188012,168226.64229288776,2009
265,205415.1998117816,239869.79283356355,110927.70290293124,70213.65223441999,2208.6002488794493,155462.32340019644,153648.69220542663,198849.3327383506,156179.5564053485,11/06/2021
266,187460.3897541592,272984.06817833625,79337.1087082083,710462.2518581628,0.0,256650.81792103435,223376.81356772868,192952.71799481104,145200.37889825628,01/01/2011
267,176809.23124540015,229295.48642094707,94050.53614136693,104626.66755879975,0.0,444309.4804869519,230473.03830813995,175815.2032718255,173983.20814154565,24/04/2020
268,181069.69464890377,192841.95641955864,158674.2174164166,90750.451702195,682752.3017613286,306325.1697767184,127423.5138169502,200402.28135399477,172511.35891887743,18/08/2009
269,258366.67354104083,229852.02886371635,110807.49516246426,208698.2864833353,11.792994303150222,79938.91067146196,232324.22737085595,182072.89769348523,194120.5585896845,26/09/2008
270,137856.42298479564,271314.44085002836,73903.7188391007,807595.7628543959,8.120614498221864,205136.6752558805,47822.38412016291,197636.0438199212,165730.22247243996,13/10/2011
271,160071.69644592167,245435.21726125645,96310.4416621462,141259.87742023627,0.0,132464.93828182417,130817.3604319295,221822.2622594316,172936.55980542602,06/03/2009
272,197807.22944838228,232356.46985617816,167281.09163385254,107956.95936438488,383.78955144462566,88769.9065569169,166298.48413398588,204995.33725957488,171225.12623706795,25/02/1985
273,53864.43017286717,118265.26908847391,149322.05520808537,80759.5762854396,0.0,179379.60392330357,29063.668284640946,279333.38099189335,178115.83368119292,16/09/2008
274,86730.86214275222,128561.30427970577,148240.18554388254,80759.5762854396,29.016972824856463,112227.23937765659,28477.45841478088,217818.25582875102,257344.65964340983,05/04/2019
275,139378.01705747552,195624.6686334051,149538.42914092593,100463.80280181834,16.189505337219384,93829.33128295878,52450.356776952874,168325.8599481031,195690.5310938639,10/01/2020
276,192329.49078673476,144144.49267724587,147278.52362014668,86865.11126234569,0.0,325642.97327615105,131742.95496328748,137710.58723968948,203726.0101556197,14/11/2008
277,139073.69824293954,123274.15107339752,157207.68298271942,79927.00333404331,0.0,74327.54870257912,28693.430472097745,184277.62572810912,214203.12353897953,04/06/2021
278,151855.0884534504,256844.3373380269,95372.82128650373,200927.60560363668,0.0,38543.6174583919,255155.55914435306,275379.86451620416,182345.76480833883,25/08/2017
279,164940.79747849723,251835.4553531033,135906.87137197013,149863.13125133122,53792.605593316795,125105.77504394506,115390.78490929632,234698.73078087132,166275.6243788398,23/09/2008
280,212718.8513606449,211486.12825232983,76283.83210034695,187883.9626984282,0.0,121426.19342500549,214737.93127505408,198893.70269879757,146890.55242228694,16/10/2020
281,213631.80780425284,243487.31871156394,86261.07455910648,78539.38174838283,0.0,80214.87929288241,279221.01695966086,157594.44951447926,242822.4139797502,09/10/2007
282,269322.1508643359,207312.05993156016,104869.23278339533,124330.89407517848,0.0,150862.84637652198,240037.51513217256,171367.49723667515,166885.6241122345,01/01/2011
283,217587.95239322048,204807.61893909835,159780.12862871282,193434.4490410701,160.86058018770694,149942.9509717871,175862.96095801843,192828.78810528675,192103.30746061643,29/07/2016
284,148811.90030809067,171136.80115155637,172738.52305105352,79371.95469977912,22.810133717935297,143503.68313864287,140690.36876641476,211152.05177125186,197413.4123783983,24/11/2008
285,160984.65288952956,260183.59199464263,155452.64997190147,128216.23451502781,1743087.3158603618,89597.8124211783,116316.3794406543,200377.80137581713,170734.50982951187,27/08/2013
286,215153.4018769327,141361.78046339942,140667.09789446264,153470.94737404844,0.0,78927.02572625357,160436.38543538525,125446.11817269078,187197.14338505574,17/12/2021
287,229760.7049746594,250722.3704675647,75778.95959038562,247829.2151989607,192929.24890679968,333922.0319187651,295881.7185241047,221914.06217759775,253953.6825731848,16/05/2008
288,229152.06734558745,259070.50710910404,118332.49971569734,180945.85477012582,35999.66682014278,215255.5247079643,236643.66851719323,172934.21584004423,155110.83033088886,18/09/2009
289,221239.77816765217,202859.72038940585,71884.2287992554,904729.2738506292,0.0,64392.678331442316,157968.13335176394,180435.79915285544,232824.46928777013,18/01/2019
290,241324.81992702637,239034.97916940963,90732.80250447821,92138.07328785548,1841.3622683866133,122346.08882974039,297424.37607636803,198763.65281472885,179827.26724955102,01/01/2008
291,131465.7278795402,49254.00618508208,321243.1656239634,96855.9866791011,13086.0857837588,149942.9509717871,27521.010732377625,232314.99290582343,212548.11085749042,26/10/2012
292,194155.4036739506,182545.9212283268,141508.55207773153,99076.18121615786,0.0,134304.72909129394,69419.58985184939,159174.93810557327,214617.6944033644,05/04/2019
293,178026.50650354402,194233.31252648187,144970.53500318062,105459.24051019603,268.963027966584,485704.77370002196,186661.56382386168,126188.16751120056,173678.2082748483,14/03/2010
294,226717.51682929968,185328.63344217325,141821.09220294567,157078.76349676566,0.0,277808.4122299368,218440.30940048606,198892.17270016146,197827.16554877057,11/03/2008
295,151246.45082437844,244322.1323757179,97801.01764393676,103516.57029027137,791.3719861324491,212495.83849375963,121869.94662880225,184999.7850843496,207018.0462503209,13/10/1995
296,176809.23124540015,230130.300085101,109773.70859444821,391309.28715625365,0.0,48018.540127161265,169383.79923851253,266239.65266412706,225672.91745362783,02/06/2008
297,232803.89312001914,209816.50092402197,89819.22367692916,212028.57828892043,1479.296653816212,144423.57854337775,124646.73022287624,140721.62455553943,163418.60149883828,24/09/2021
298,258975.31117011278,153327.44298293913,124463.09447951343,109899.62958430956,0.0,76075.3499715754,248984.9289352998,201840.48007193123,179456.85186184617,01/09/2003
299,213327.48898971686,223730.0619932542,116914.04837818697,280299.5603034158,0.0,55745.66152693434,225845.06565134999,168290.66997947276,142736.66683831223,08/12/2009
300,176809.23124540015,237087.0806197171,81741.26351754794,103239.04597313926,0.0,94749.22668769368,236026.6054962879,137715.17723559777,172948.00752160233,20/01/2015
301,137247.7853557237,261296.67688018118,67797.165623378,142092.45037163256,25.08597472380639,71199.9043264805,138222.11668279345,142926.35259016333,166973.11737158202,26/02/2007
302,205719.5186263176,229295.48642094707,138286.9846332164,124608.41839231059,78619.96202100147,333922.0319187651,214737.93127505408,186997.96330309962,153508.1500662057,01/01/2007
303,79427.21059388889,156388.42641817022,88160.3568584848,83534.81945676054,38.99963905515468,120506.29802027061,51524.76224559488,107930.69378658789,210386.94558220592,05/04/2019
304,94034.51369161558,217886.36634417667,99868.59077996887,112397.3484384984,5.741326173902081,108547.65775871703,114773.72188839098,268955.40024320927,165228.9760427202,20/01/2015
305,286059.68566381437,206755.51748879088,124198.63745048609,131824.05063774504,0.0,83618.49229040151,287551.3677418828,182051.4777125798,173645.50051434455,01/01/2006
306,82774.71755378459,56489.057941082836,233347.26579450598,81592.14923683587,0.0,74051.58008115865,53067.419797858194,167658.78054276237,179162.48201731255,27/11/2001
307,280886.26581670286,265470.7452009508,109990.08252728877,577250.5796347572,4365476.838534555,45350.843453430076,87005.88594765122,195885.7253802198,323806.8289870053,31/10/2006
308,66037.18275430608,251835.4553531033,98642.47182720565,208698.2864833353,568.9602514677739,204216.7798511456,72813.43646682869,148333.36777015004,254390.33117590973,23/10/2006
309,136030.5100975798,158058.05374647808,119606.70176464735,84644.91672528892,16.861912907135842,326562.868680886,45971.19505744692,139127.36597672052,204227.2565853395,19/10/2012
310,216370.6771350766,257122.60855941154,81693.18042136115,78261.85743125074,0.0,104868.07613977748,281380.7375328295,165290.3426540755,203311.43929123483,01/01/2006
311,294276.2936562856,162232.12206724775,133719.0904954711,218966.6862172228,0.0,47742.571505740794,297424.37607636803,179009.8404240078,198481.32075884534,12/09/2006
312,195981.31656116643,207590.3311529448,118789.28912947187,946357.9214204435,63.102864253698556,68348.22857180233,109528.6862106957,161036.94644571017,196475.5173459536,29/05/2007
313,236760.03770898678,229295.48642094707,141652.8013662919,196209.69221239103,0.0,372557.63891763054,233866.88492311927,153036.58357752953,178333.34028854276,28/11/2005
314,242237.7763706343,216216.73901586878,115639.84632923693,110177.15390144165,1851.707000231482,111307.34397292169,242814.29872624652,203064.47898081335,211695.25600235545,01/01/2006
315,213023.1701751809,129396.1179438597,163843.15025649685,993537.0553328994,0.0,557456.6152693434,221834.15601546536,165395.9125599666,123995.1200696704,05/06/2006
316,260192.58642825668,163345.2069527863,110326.66420059634,93248.17055638386,36930.692686180955,96589.01749716346,197460.16668970493,171313.94728441155,145112.88563890877,02/05/2006
317,174070.36191457638,159171.13863201663,200121.84632943207,832572.9513962845,0.0,175700.022304364,188204.221376125,145192.28057023135,169415.56938719863,01/01/2006
318,199633.14233559812,173641.24214401818,111144.0768357718,191769.30313827752,0.0,255730.92251629947,226770.660182708,189845.2907648866,136958.02325131433,18/12/2006
319,179243.78176168792,244043.86115433322,149754.80307376652,127661.18588076362,67240.75699164599,155462.32340019644,136679.45913053013,203445.4486412029,230491.588269841,11/11/2005
320,106511.58508759044,243209.0474901793,114317.56118410014,516195.2298656964,0.0,99348.70371136813,128349.10834830819,259353.12880302913,163549.43254085325,21/02/2006
321,84904.9492555364,144701.03512001515,129607.98577150029,95468.36509344062,0.0,306325.1697767184,38874.97031703566,105052.76635207883,178606.450088749,17/04/2006
322,177417.86887447207,134126.72870739864,174565.68070615164,230900.2318539029,0.0,356919.4170371374,180799.46512526105,157692.3694271898,186619.85141216477,13/08/2021
323,199937.4611501341,153049.1717615545,154010.15708629767,131824.05063774504,0.0,72303.77881216236,129583.23439011884,122404.48088411876,169677.23147122853,01/01/2005
324,197502.9106338463,180041.480235865,184999.71257868572,125440.99134370686,832750.9135119235,63104.82476481346,124955.2617333289,191280.42948555088,276162.25195522286,11/11/2005
325,39257.12707514048,99621.09725570273,158578.051224043,87142.63557947776,0.0,81502.73285951126,53067.419797858194,114823.33764223022,197119.04253386465,17/10/2019
326,162810.5657767454,263801.117872643,100734.08651133114,98798.65689902575,0.0,345880.6721803187,240037.51513217256,157869.84926897773,142017.09610723,21/02/2006
327,291841.7431399978,149431.6458835541,217744.3010818917,197319.78948091943,0.0,79294.98388814753,257006.74820706903,192819.6081134701,177625.21727363687,05/10/2017
328,266278.96271897614,176423.95435786463,83760.75355739324,271418.78215518873,18.82741195766088,102108.3899255728,163830.23205036455,183601.36633095177,222478.18694642524,01/01/2005
329,231282.29904733927,247939.65825371825,140691.13944255604,103239.04597313926,449478.59865954134,274128.8306109972,298041.43909727334,184003.75597224676,200335.03308539468,23/05/2005
330,180461.05701983182,244878.67481848717,50799.79112134671,86310.06262808149,0.0,97508.91290189835,181416.52814616638,168146.8501076791,179751.22170637982,30/05/2005
331,205415.1998117816,133291.91504324472,237290.07968182297,77151.76016272236,91.03364023484382,80950.79561667032,140073.30574550942,125456.82816314351,171301.17178023912,08/08/2005
332,241629.13874156235,170858.52993017173,128670.36539585782,129603.85610068828,0.0,72579.74743358283,204556.3914301162,123270.46011215285,194311.08129461875,01/01/2004
333,121423.20699985312,264079.38909402763,58445.003415046776,131546.52632061293,656.8904721491571,129705.25206761948,82994.9763117666,185050.27503934095,253844.92926950988,30/05/2005
334,192938.1284158067,146370.662448323,189471.44052405746,92415.59760498759,0.0,236413.11901686675,192215.13101200963,137831.45713194157,192812.24816953496,01/01/2005
335,156115.551856954,161119.03718170917,126434.50142317195,74931.56562566561,0.0,91161.6346092276,79909.66120723996,198725.40284882628,152701.90376978857,01/01/2006
336,153985.3201552022,258792.2358877194,84121.37677879419,187328.914064164,35275.53559100198,85642.26218081827,94102.1106880625,224900.61951527008,243204.27708363134,01/01/2005
337,195372.67893209448,141640.05168478406,240199.10700112395,200095.03265224036,12.93091480608577,149023.0555670522,155499.88126814264,259718.79847705766,207443.24713686953,26/01/1970
338,175896.27480179223,217051.55268002272,133430.5919183503,879752.0853087406,0.0,581373.8957924505,124338.19871242357,296787.6054325522,184526.55473992554,15/11/2017
339,161288.97170406554,166127.91916663275,135882.82982387676,68548.50633162742,2446529.0813114275,96589.01749716346,106751.90261662171,146879.86906585254,249462.08936200902,01/01/2004
340,199328.82352106215,212042.6706950991,82390.38531606965,865875.8694521359,2306.8752014057013,85550.27264034477,113539.59584658033,126463.56726569905,241765.13562146688,06/12/2005
341,195676.99774663046,136631.16969986045,223874.89584570777,95468.36509344062,50275.396766061465,263090.0857541785,232324.22737085595,193390.2976047364,159123.25485068493,24/09/2002
342,251367.34080671344,180041.480235865,151606.00227695802,136264.43971185855,7.861996202100148,274128.8306109972,269039.47711472295,156085.87085928206,182345.76480833883,27/09/2004
343,196589.95419023838,171971.61481571032,167761.92259572045,94080.74350778015,6.879246676837629,279648.20303940657,238186.32606945655,122690.59062906995,124638.64525758145,24/09/2002
344,193242.4472303427,186998.2607704811,163194.02845797513,176782.99001314442,26.017000589844567,63288.80384576044,276135.7018551342,255361.36236143735,127014.864058178,24/09/2002
345,99512.25235326309,217329.82390140736,162833.40523657418,128216.23451502781,0.0,619089.607386581,84229.10235357725,195943.86532839172,249832.50474971384,01/01/2004
346,152768.0448970583,200355.27939694404,111697.03244191992,74098.99267426932,2844.801257338869,147183.26475758242,107677.49714797971,208185.38441584882,183349.07536179098,30/12/2016
347,126596.62684696465,227904.13031402385,95541.11212315751,170122.40640197412,5586.155196229052,135224.62449602885,194991.91460608362,214326.7989411648,158240.14531708398,01/01/2004
348,289407.19262371,173362.97092263354,86621.69778050743,139594.7315174437,225.51515421813582,230893.7465884574,295264.6555031994,185139.01496023493,203278.73153073108,06/12/2005
349,201763.37403734992,216216.73901586878,119101.82925468603,302501.50567398337,0.0,42867.12586064588,233866.88492311927,141801.8035926279,221191.95426461575,01/01/2004
350,185330.15805240738,243209.0474901793,119077.78770659264,101851.42438747881,175860.44136276646,264929.87656364834,257315.2797175217,198922.7726728835,188974.8101684339,01/01/2010
351,181678.3322779757,232913.01229894743,156702.81047275808,1040716.1892453555,5896.49715157511,771792.2445725728,137913.58517234077,193303.08768247857,140120.0459980132,18/10/2016
352,118075.70003995742,121604.52374508965,286238.6715999782,80204.5276511754,0.0,117746.61180606594,56152.73490238484,253663.06387536344,184569.892522593,23/08/2019
353,188981.98382683904,193398.49886232792,129103.11326153897,184831.19520997518,41.63754567559617,76995.2453763103,211961.14768098015,249940.57719372577,222914.01785513756,31/05/2019
354,223370.00986940396,176702.22557924927,169012.0830965771,226459.84277978938,0.0,74327.54870257912,287242.8362314301,148394.56771559414,176916.27656471834,30/08/2004
355,248628.4714758897,200077.0081755594,164876.93682451287,272528.8794237171,17.223978521706243,54457.807960305494,258549.40575933235,211054.13185854125,126241.3255222646,01/01/2004
356,208154.06914260535,129952.660386629,188221.28002320082,663283.1179457066,0.0,86654.14712602666,137296.52215143546,122428.9608622964,221791.32397584675,2004
357,234325.487192699,231243.38497063957,138335.06772940318,142092.45037163256,1117231.0392458104,125105.77504394506,215354.99429595942,189614.2609708351,275399.34344147315,12/09/2006
358,242237.7763706343,132735.3726004754,172161.525896812,299726.26250266243,0.0,110387.44856818681,211344.08466007482,183489.67643051627,189650.22542283608,23/03/2004
359,171027.1737692167,79585.56931600832,308693.4775192105,79927.00333404331,230.17028354832667,105787.97154451236,35789.65521250902,167628.18057004033,188331.28498052288,2004
360,255627.8042102171,137187.71214262975,141845.13375103907,131824.05063774504,5430.984218556023,111307.34397292169,111379.87527341167,148406.80770468296,210441.7310810497,09/05/1994
361,246802.55858867388,171693.34359432565,83760.75355739324,524520.9593796593,19.086030253782596,413952.93213070056,182033.59116707172,215740.51768092363,162034.24553551758,21/10/2016
362,253801.89132300124,173362.97092263354,149923.09391042028,166514.5902792569,21.051529304307632,57493.46279593063,153957.2237158793,104789.60658666916,183304.91988511095,10/04/2020
363,272061.0201951596,220112.5361152538,112971.23449086993,310827.23518794624,0.0,35691.94170371374,179873.87059390306,160677.39676622607,204728.50301505928,23/03/2004
364,235542.76245084289,233469.55474171674,94916.0318727292,316377.7215305881,85861.27431240951,231813.64199319232,284774.58414780884,218766.85498313466,162568.1997257411,2004
365,199328.82352106215,228738.94397817776,138359.10927749658,585576.3091487201,0.0,274128.8306109972,265028.5674788383,263133.75543283875,177527.09399212565,01/10/2021
366,180156.73820529584,244043.86115433322,110783.45361437085,107956.95936438488,0.0,88493.93793549642,147169.5304859207,214231.93902572643,172172.83359766373,01/01/2003
367,203284.9681100298,251000.64168894934,129487.7780310333,101851.42438747881,129309.1480608577,485704.77370002196,210418.49012871683,196786.89457688425,138404.52395959213,04/07/2021
368,160680.33407499362,177815.31046478785,117298.7131476813,86865.11126234569,26.017000589844567,102108.3899255728,95027.70521942049,196193.25510607642,214475.41564517317,13/04/2020
369,104989.99101491059,16167.557962447845,413923.3335240067,103794.09460740347,1893.0859276109566,94749.22668769368,93793.57917760983,266398.77252228174,154958.73924454648,01/01/2001
370,110467.7296765581,42853.76809323525,332951.3995454475,81037.10060257169,81.20614498221862,105787.97154451236,36098.186722961684,120562.36252625119,201981.05113274528,08/09/2017
371,195068.3601175585,123830.69351616681,208536.38816212083,102128.9487046109,0.0,99348.70371136813,118167.56850337029,125354.31825452462,175585.8884062288,01/12/2003
372,136030.5100975798,176980.4968006339,122131.06431445398,77151.76016272236,478.44384782517346,101188.4945208379,116007.84793020163,161687.19586605378,162982.770590126,01/01/2000
373,130857.09025046827,262688.0329871044,95925.77689265186,135986.91539472647,0.0,310004.751395658,203939.32840921087,275552.75436208374,129784.39367883201,01/01/2003
374,234934.12482177094,235139.1820700246,194303.79169083017,129881.38041782039,858612.7431240951,127865.46125814973,176788.55548937642,175945.2531558942,158360.34633693524,21/05/2021
375,196589.95419023838,199242.19451140545,155644.98235664866,815921.4923683588,0.0,338521.50894243957,190055.41043884098,154794.55201041145,135312.00520396372,20/04/2018
376,241933.45755609832,259905.320773258,110999.82754721143,89640.35443366664,0.0,145343.47394811263,296190.25003455736,191246.76951555663,178398.75580955026,19/11/2021
377,253801.89132300124,194511.5837478665,77461.86795692338,543947.6615789059,0.0,120506.29802027061,247750.80289348916,143925.44169953835,222848.60233413006,2003
378,245280.96451599404,205920.70382463693,112875.06829849635,86865.11126234569,12258.50723616931,126025.67044867996,228004.78622451864,178255.55109640918,172124.58965092074,25/11/2021
379,243455.0516287782,184493.81977801933,92127.21229389521,89917.87875079871,0.0,231813.64199319232,145626.87293365737,140658.89461145923,186434.23487130608,28/05/2021
380,150942.13200984246,156388.42641817022,151413.66989221086,82424.72218823216,0.0,384516.27917918406,110762.81225250635,214329.858938437,190925.82808248186,01/01/2002
381,196589.95419023838,214268.84046617628,158578.051224043,627204.9567185343,0.0,65772.52143854463,210109.95861826415,151722.31474911736,193084.54027572856,24/06/2003
382,94947.47013522348,263244.5754298737,77149.32783170922,296951.01933134143,15.15503215273252,264929.87656364834,91633.85860444118,290534.50100680074,192888.29371270616,04/03/2003
383,244063.68925785014,90438.14695000947,234693.5924877362,416286.47569814225,0.0,82514.61780471964,225228.00263044468,101734.1993103722,160464.27303133818,2003
384,191416.53434312684,254339.8963455651,176561.12919790356,106014.28914446021,2746526.3048126176,87390.06344981457,223376.81356772868,201900.15001873925,186968.18906152959,05/04/2019
385,131770.04669407618,247661.38703233362,134175.87990924562,143202.54764016092,0.0,282407.88925361127,237260.73153809857,250835.62639584576,136827.19220929936,16/07/2002
386,269017.8320497999,245156.9460398718,117755.50256145583,313602.4783592672,2937903.8439426864,32932.255489509065,208258.76955554818,190992.78974196358,173678.2082748483,07/11/2016
387,174983.3183581843,257122.60855941154,53300.11212305994,105736.76482732814,0.0,183059.18554224313,277678.35940739757,195801.57545523415,169240.58286850364,16/08/2019
388,138769.37942840357,159449.4098534013,92944.62492907069,76319.18721132608,15.775716063424639,104868.07613977748,30606.32583690426,116570.59608465942,195069.08364429287,19/07/2002
389,183808.5639797275,231243.38497063957,137517.6550942277,107401.9107301207,44172.00497758899,96589.01749716346,137913.58517234077,137690.69725742014,175346.3040605389,2002
390,172853.08665643248,241261.14894048678,140907.5133753966,101296.37575321461,241.54948857768215,301725.69275304396,271507.7291983443,250834.09639720965,181059.53212652935,23/05/2003
391,172244.44902736053,163066.93573140167,165622.22481540818,86865.11126234569,67.240756991646,348640.3583945233,134519.73855736147,120814.81230120812,181440.57753639788,21/08/2009
392,209675.6632152852,204529.3477177137,109268.83608448687,740989.9267426932,3724.1034641527017,335761.82272823487,18203.35911670717,262246.3562238992,262174.77817579935,24/11/2014
393,209371.34440074922,149709.91710493877,182908.0978945602,81037.10060257169,0.0,102108.3899255728,83303.50782221927,183596.77633504348,210169.43897485608,01/01/2002
394,194764.04130302253,247383.11581094898,73879.6772910073,893628.3011653454,0.0,311844.5422051278,134519.73855736147,152894.293704372,244370.3087455896,19/07/2002
395,171940.13021282456,262131.4905443351,163987.3995450572,143757.59627442513,2099.980564508329,139824.10151970328,175245.8979371131,211098.50181898827,192158.0929594602,13/03/2020
396,222152.7346112601,153327.44298293913,196467.53101923584,421836.9620407841,625.8562766145512,166501.0682570151,186353.032313409,257220.31070430204,236444.40068152134,25/06/2002
397,113510.91782191783,90994.68939277876,231111.4018218201,74931.56562566561,0.0,209736.15227955495,48747.978651520905,209764.34300830675,171203.0484987279,15/05/2020
398,203893.60573910174,226234.50298571598,84361.79225972816,76596.71152845817,0.0,71199.9043264805,74047.56250863934,156137.89081290955,194185.97411069195,12/11/2010
399,236151.40007991483,192841.95641955864,60777.03358010623,87142.63557947776,9155.087682708725,29620.63203246346,195917.5091374416,157583.73952402655,167921.6424261904,22/04/2003
400,201154.73640827797,207590.3311529448,123886.09732527191,116560.21319547984,0.0,298966.0065388393,154882.8182472373,220607.44334236608,154293.1363182954,22/10/2012
401,224282.9663130119,181432.8363427882,105614.52077429062,92970.64623925177,0.0,64300.68879096882,271816.2607087969,165507.60246040206,176043.79705328113,01/01/2011
402,213023.1701751809,200355.27939694404,145715.8229940759,72433.84677147676,0.0,77731.16170009822,201779.6078360422,163688.43408207604,186325.48156763113,24/01/2014
403,179548.1005762239,271592.71207141306,116986.17302246713,135431.8667604623,1515503.215273252,142583.78773390796,211652.61617052747,175943.7231572581,174365.07124542678,24/09/2002
404,234325.487192699,221503.89222217703,176296.6721688762,87697.68421374197,8.637851090465293,127865.46125814973,261017.6578429537,163555.3242007351,171574.28158044533,15/05/2020
405,278451.71530041506,182545.9212283268,67965.45646003177,198707.4110665799,0.0,298046.1111341044,198077.22971061026,171731.63691206757,237316.88019295852,26/05/2002
406,242237.7763706343,171693.34359432565,149009.51508287122,171787.5523047667,0.0,45534.82253437706,222142.68752591804,158902.598348347,193084.54027572856,01/01/2002
407,171940.13021282456,137465.9833640144,148600.8087652835,74654.04130853352,0.0,91989.54047348902,79292.59818633464,120976.992156635,175237.550756864,18/12/2020
408,214849.08306239673,212877.48435925305,80899.80933427907,349680.6395864395,1924120.1231455624,75891.37089062843,162287.57449810122,148440.4676746772,166373.74766035101,01/01/2013
409,157941.46474416985,255174.710009719,83087.59021077814,253657.22585873466,7.293035950632374,533539.3347462362,121561.4151183496,140557.91470147646,160159.27316464082,01/01/2002
410,127205.2644760366,265470.7452009508,73687.34490626013,138484.63424891533,51.67193556511873,186738.7671611827,116007.84793020163,174279.08464117846,191013.32134182937,15/04/2002
411,111989.32374923796,118543.54030985855,193510.42060374803,76874.23584559026,27.87905232192092,99348.70371136813,64174.554174154095,162975.4547176522,191068.10684067314,24/01/2014
412,178026.50650354402,192841.95641955864,167930.21343237424,106846.8620958565,0.0,192258.13958959203,100889.8039180211,111682.25044231153,181691.60959826407,15/05/2020
413,214240.44543332478,211764.39947371447,112009.57256713408,96300.9380448369,0.0,44798.90621058915,279838.0799805662,148412.92769922735,172882.59200059486,12/11/2001
414,168896.94206746487,177537.0392434032,133550.7996588173,116005.16456121563,119.4816528082325,98428.80830663323,45971.19505744692,232457.28277898097,216067.4658876926,05/11/2021
415,163419.20340581736,190615.7866484815,214811.23221449731,92415.59760498759,0.0,77179.22445725728,167224.07866534387,185076.28501615472,229957.6340796175,27/11/1970
416,199024.50470652618,143309.67901309193,292946.2635180358,72433.84677147676,29.06869648408081,160061.80042387085,208875.8325764535,162472.08516637445,139411.10528909467,19/11/2001
417,254410.5289520732,212042.6706950991,121265.5685830917,165959.5416449927,283.44565254940005,93829.33128295878,290328.15133595676,204395.57779422266,132738.72214633215,01/01/2002
418,178026.50650354402,195346.39741202042,137854.23676753527,90195.40306793082,0.0,198697.40742273626,157351.0703308586,214060.57917848293,164792.32743999528,03/04/2020
419,175896.27480179223,199242.19451140545,108211.00796837745,87697.68421374197,0.0,49214.40415331662,202705.20236740023,119939.6530813574,170265.97116029583,17/04/2020
420,157332.8271150979,135239.81359293722,150836.67273796935,74098.99267426932,0.0,131545.04287708926,86388.82292674591,166806.5713024532,212109.82686674033,12/11/2001
421,243759.37044331417,93220.85916385592,206661.14741083593,1382071.0993178322,0.0,94749.22668769368,262560.315395217,253978.24359440056,162960.69285178595,01/01/2012
422,233108.21193455512,156666.69763955486,180696.27546996775,94080.74350778015,3532725.9250226323,105787.97154451236,297424.37607636803,192790.53813938418,188592.94706455278,27/09/2005
423,190807.8967140549,252670.26901725723,129079.07171344555,111287.25116997001,0.0,302645.58815777884,240963.10966353054,206526.8658943136,180470.79243746205,01/01/1991
424,240107.54466888247,211764.39947371447,69840.6972113167,104626.66755879975,0.0,34220.10905613791,226770.660182708,156705.52030690364,185496.33983886137,03/09/2021
425,190807.8967140549,236252.2669555632,160958.16448528925,257820.0906157161,1743.0873158603617,350480.14920399315,169383.79923851253,180527.5990710216,178617.0801109127,29/01/2021
426,184721.52042333543,177258.76802201854,266188.02049008553,668833.6042883485,0.0,114067.03018712637,252378.77555027907,209655.71310514348,247619.82475163598,09/09/2016
427,176200.5936163282,169467.1738232485,153649.53386489674,82424.72218823216,15517.097767302923,63932.73062907487,152723.09767406865,128402.07553764107,158240.14531708398,22/04/2003
428,143942.79927551508,87098.89229339373,194904.83039316503,74098.99267426932,12.051612599271937,84906.34585703035,60163.644538269466,119277.16367192498,247542.96151445218,01/01/2001
429,185025.8392378714,256287.7948952576,126482.58451935874,89085.30579940243,84309.56453567921,206976.46606535028,235718.07398583525,198674.9128938349,169186.61506367248,31/07/2015
430,225500.24157115578,239034.97916940963,53444.36141162031,158188.86076529406,9.517153297279126,610810.5487439671,188512.75288657765,168154.50010085962,217484.52961151706,12/11/2008
431,257758.03591196888,244043.86115433322,130401.35685858237,136819.48834612273,0.0,136144.51990076373,235718.07398583525,200497.14126943314,177537.72401428936,21/05/2001
432,193851.08485941464,258513.96466633477,144970.53500318062,124053.36975804638,41172.03274257709,292526.7387056951,186353.032313409,208817.2738525592,208217.60336679552,16/11/2016
433,251975.9784357854,188111.3456560197,147422.77290870703,88807.78148227035,0.0,47190.63426289986,277986.8909178502,179072.570368088,192670.78710535628,03/04/2020
434,156419.87067148997,253505.08268141115,48732.217985314615,1137849.7002415888,0.0,712918.9386695399,190981.00497019896,246496.55026385872,207716.35693707573,01/05/2001
435,203284.9681100298,214825.38290894555,129824.35970434085,85199.96535955311,0.0,313684.33301459753,281072.20602237683,180556.66904510753,197064.25703502088,10/04/2006
436,183504.24516519153,205085.890160483,127997.20204924271,108512.00799864909,0.0,218935.10632690383,238186.32606945655,114752.95770496949,185278.83323151153,03/11/2018
437,197502.9106338463,250444.09924618006,139681.3944226334,86310.06262808149,2043.0845393615516,481105.29667634756,275518.6388342289,197362.17406405884,152091.08634238126,12/11/2001
438,268409.19442072796,140805.23802063012,242386.88787762306,532846.6888936221,0.0,159141.90501913597,258549.40575933235,142621.88286157892,193740.33087382853,30/03/2018
